Garden,Position,Population,Rep,ContOrigin,ContGarden,Latitude,Longitude,ChangeLat,Cyanotype,Cyanogenesis,Ac_ac,Li_li,Survived1st,MaxArea1st,GrowthRate1st,Herbivory1st,FloweredFull,SeededFull,FlowerHeadNumberFull,SeedSetMassFull,WeightedCD,MATdiff,bio1diff,bio5diff,bio6diff,bio12diff,bio13diff,bio14diff,MA_1st_z,GR_1st_z,FH_Full_z,SS_Full_z
Montpellier,428,37,3,NAM,Europe,42.87621,-79.17907,-0.76155,NA,NA,NA,NA,0,0.27,NA,NA,0,0,0,0,1.201906553,NA,-0.578954509,-0.229218839,-0.615174879,-0.07462842,-0.24884438,-0.187725193,0.000773997,NA,NA,NA
Montpellier,154,37,4,NAM,Europe,42.87621,-79.17907,-0.76155,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.201906553,NA,-0.578954509,-0.229218839,-0.615174879,-0.07462842,-0.24884438,-0.187725193,NA,NA,NA,NA
Montpellier,261,37,5,NAM,Europe,42.87621,-79.17907,-0.76155,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.201906553,NA,-0.578954509,-0.229218839,-0.615174879,-0.07462842,-0.24884438,-0.187725193,NA,NA,NA,NA
Montpellier,302,38,1,NAM,Europe,43.0615,-79.95201,-0.57626,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.253591151,NA,-0.660262636,-0.057687524,-0.765690236,-0.117712868,-0.450561417,0.029402741,NA,NA,NA,NA
Montpellier,137,38,2,NAM,Europe,43.0615,-79.95201,-0.57626,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.253591151,NA,-0.660262636,-0.057687524,-0.765690236,-0.117712868,-0.450561417,0.029402741,NA,NA,NA,NA
Montpellier,135,38,3,NAM,Europe,43.0615,-79.95201,-0.57626,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.253591151,NA,-0.660262636,-0.057687524,-0.765690236,-0.117712868,-0.450561417,0.029402741,NA,NA,NA,NA
Montpellier,374,38,4,NAM,Europe,43.0615,-79.95201,-0.57626,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.253591151,NA,-0.660262636,-0.057687524,-0.765690236,-0.117712868,-0.450561417,0.029402741,NA,NA,NA,NA
Montpellier,121,38,5,NAM,Europe,43.0615,-79.95201,-0.57626,NA,NA,NA,NA,0,1.32,NA,NA,0,0,0,0,1.253591151,NA,-0.660262636,-0.057687524,-0.765690236,-0.117712868,-0.450561417,0.029402741,0.003783984,NA,NA,NA
Montpellier,39,39,1,NAM,Europe,43.64377,-80.03143,0.00601,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.512227496,NA,-1.022453228,-0.327236534,-1.080404354,-0.222346528,-0.565828295,-0.014022846,NA,NA,NA,NA
Montpellier,406,39,2,NAM,Europe,43.64377,-80.03143,0.00601,AcLi,Cyanogenic,Ac,Li,1,34.64,0.02802544,13.53333333,1,1,14,0.2079,1.512227496,NA,-1.022453228,-0.327236534,-1.080404354,-0.222346528,-0.565828295,-0.014022846,0.09930092,0.625101121,0.065609924,0.070814978
Montpellier,449,39,3,NAM,Europe,43.64377,-80.03143,0.00601,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.512227496,NA,-1.022453228,-0.327236534,-1.080404354,-0.222346528,-0.565828295,-0.014022846,NA,NA,NA,NA
Montpellier,466,39,4,NAM,Europe,43.64377,-80.03143,0.00601,NA,NA,NA,NA,0,2.35,NA,NA,0,0,0,0,1.512227496,NA,-1.022453228,-0.327236534,-1.080404354,-0.222346528,-0.565828295,-0.014022846,0.006736639,NA,NA,NA
Montpellier,371,39,5,NAM,Europe,43.64377,-80.03143,0.00601,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.512227496,NA,-1.022453228,-0.327236534,-1.080404354,-0.222346528,-0.565828295,-0.014022846,NA,NA,NA,NA
Montpellier,94,40,1,NAM,Europe,44.02608,-79.54529,0.38832,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.54386693,NA,-1.034464574,-0.302731994,-1.148820461,-0.388529401,-0.565828295,-0.23115078,NA,NA,NA,NA
Montpellier,40,40,2,NAM,Europe,44.02608,-79.54529,0.38832,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.54386693,NA,-1.034464574,-0.302731994,-1.148820461,-0.388529401,-0.565828295,-0.23115078,NA,NA,NA,NA
Montpellier,62,40,3,NAM,Europe,44.02608,-79.54529,0.38832,NA,NA,NA,NA,1,690.25,0.06438743,51.26666667,1,1,109,0.8543,1.54386693,NA,-1.034464574,-0.302731994,-1.148820461,-0.388529401,-0.565828295,-0.23115078,1.97870843,1.436147111,0.510820124,0.290991993
Montpellier,323,40,4,NAM,Europe,44.02608,-79.54529,0.38832,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.54386693,NA,-1.034464574,-0.302731994,-1.148820461,-0.388529401,-0.565828295,-0.23115078,NA,NA,NA,NA
Montpellier,120,40,5,NAM,Europe,44.02608,-79.54529,0.38832,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.54386693,NA,-1.034464574,-0.302731994,-1.148820461,-0.388529401,-0.565828295,-0.23115078,NA,NA,NA,NA
Montpellier,381,41,1,NAM,Europe,44.69336,-79.39357,1.0556,NA,NA,NA,NA,1,NA,NA,NA,1,1,54,0.1945,1.767667583,NA,-1.169362157,-0.376245149,-1.422484889,0.23004018,-0.018310624,0.46365861,NA,NA,0.25306685,0.066250665
Montpellier,6,41,2,NAM,Europe,44.69336,-79.39357,1.0556,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.767667583,NA,-1.169362157,-0.376245149,-1.422484889,0.23004018,-0.018310624,0.46365861,NA,NA,NA,NA
Montpellier,433,41,3,NAM,Europe,44.69336,-79.39357,1.0556,NA,NA,NA,NA,1,539.69,0.058317481,52.6,1,1,14,0.0549,1.767667583,NA,-1.169362157,-0.376245149,-1.422484889,0.23004018,-0.018310624,0.46365861,1.547104893,1.300758267,0.065609924,0.018700059
Montpellier,89,41,4,NAM,Europe,44.69336,-79.39357,1.0556,Acli,Acyanogenic,Ac,li,1,602.32,0.043242372,13.93333333,1,1,26,0.873,1.767667583,NA,-1.169362157,-0.376245149,-1.422484889,0.23004018,-0.018310624,0.46365861,1.726643479,0.964511359,0.121847002,0.297361595
Montpellier,391,41,5,NAM,Europe,44.69336,-79.39357,1.0556,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.767667583,NA,-1.169362157,-0.376245149,-1.422484889,0.23004018,-0.018310624,0.46365861,NA,NA,NA,NA
Montpellier,196,42,1,NAM,Europe,45.52708,-79.31446,1.88932,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.983274445,NA,-1.453940495,-0.596785544,-1.764565424,0.18080081,0.125772974,0.33338185,NA,NA,NA,NA
Montpellier,192,42,2,NAM,Europe,45.52708,-79.31446,1.88932,Acli,Acyanogenic,Ac,li,1,216.11,0.041491057,26.4,1,1,67,1.817,1.983274445,NA,-1.453940495,-0.596785544,-1.764565424,0.18080081,0.125772974,0.33338185,0.619512754,0.925448673,0.313990351,0.618907236
Montpellier,163,42,3,NAM,Europe,45.52708,-79.31446,1.88932,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.983274445,NA,-1.453940495,-0.596785544,-1.764565424,0.18080081,0.125772974,0.33338185,NA,NA,NA,NA
Montpellier,469,42,4,NAM,Europe,45.52708,-79.31446,1.88932,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.983274445,NA,-1.453940495,-0.596785544,-1.764565424,0.18080081,0.125772974,0.33338185,NA,NA,NA,NA
Montpellier,468,42,5,NAM,Europe,45.52708,-79.31446,1.88932,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.983274445,NA,-1.453940495,-0.596785544,-1.764565424,0.18080081,0.125772974,0.33338185,NA,NA,NA,NA
Montpellier,272,43,1,NAM,Europe,46.22374,-79.35921,2.58598,NA,NA,NA,NA,0,0.04,NA,NA,0,0,0,0,2.006641987,NA,-1.487202919,-0.474263309,-1.901397637,-0.246966213,-0.047127343,-0.66540665,0.000114666,NA,NA,NA
Montpellier,413,43,2,NAM,Europe,46.22374,-79.35921,2.58598,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,2.006641987,NA,-1.487202919,-0.474263309,-1.901397637,-0.246966213,-0.047127343,-0.66540665,NA,NA,NA,NA
Montpellier,41,43,3,NAM,Europe,46.22374,-79.35921,2.58598,NA,NA,NA,NA,0,0.23,NA,NA,0,0,0,0,2.006641987,NA,-1.487202919,-0.474263309,-1.901397637,-0.246966213,-0.047127343,-0.66540665,0.000659331,NA,NA,NA
Montpellier,308,43,4,NAM,Europe,46.22374,-79.35921,2.58598,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,2.006641987,NA,-1.487202919,-0.474263309,-1.901397637,-0.246966213,-0.047127343,-0.66540665,NA,NA,NA,NA
Montpellier,404,43,5,NAM,Europe,46.22374,-79.35921,2.58598,acli,Acyanogenic,ac,li,1,46.6,0.051015425,43.66666667,0,0,0,0,2.006641987,NA,-1.487202919,-0.474263309,-1.901397637,-0.246966213,-0.047127343,-0.66540665,0.133586111,1.137887554,NA,NA
Montpellier,314,44,1,NAM,Europe,47.06781,-79.78951,3.43005,NA,NA,NA,NA,1,130.56,0.038276776,31.13333333,1,1,78,0.3362,2.373413358,NA,-1.857709091,-0.670298699,-2.39399366,-0.219269068,-0.392927978,-0.318001954,0.374270442,0.85375486,0.365541006,0.114516573
Montpellier,325,44,2,NAM,Europe,47.06781,-79.78951,3.43005,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,2.373413358,NA,-1.857709091,-0.670298699,-2.39399366,-0.219269068,-0.392927978,-0.318001954,NA,NA,NA,NA
Montpellier,205,44,3,NAM,Europe,47.06781,-79.78951,3.43005,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,2.373413358,NA,-1.857709091,-0.670298699,-2.39399366,-0.219269068,-0.392927978,-0.318001954,NA,NA,NA,NA
Montpellier,397,44,4,NAM,Europe,47.06781,-79.78951,3.43005,Acli,Acyanogenic,Ac,li,0,0.25,NA,NA,0,0,0,0,2.373413358,NA,-1.857709091,-0.670298699,-2.39399366,-0.219269068,-0.392927978,-0.318001954,0.000716664,NA,NA,NA
Montpellier,82,44,5,NAM,Europe,47.06781,-79.78951,3.43005,NA,NA,NA,NA,1,428.61,0.049469425,53.13333333,1,1,121,0.3774,2.373413358,NA,-1.857709091,-0.670298699,-2.39399366,-0.219269068,-0.392927978,-0.318001954,1.228676885,1.103404372,0.567057202,0.128550133
Montpellier,266,45,1,NAM,Europe,47.71235,-79.82821,4.07459,acli,Acyanogenic,ac,li,1,178.91,0.035153566,36.13333333,1,1,98,0.2841,2.478632331,NA,-1.925157883,-0.547776464,-2.544509147,-0.474698298,-0.479378136,-0.535129889,0.512873198,0.784092365,0.459269469,0.096770251
Montpellier,195,45,2,NAM,Europe,47.71235,-79.82821,4.07459,acLi,Acyanogenic,ac,Li,1,56.29,0.020612051,21.66666667,0,0,0,0,2.478632331,NA,-1.925157883,-0.547776464,-2.544509147,-0.474698298,-0.479378136,-0.535129889,0.161363995,0.459747151,NA,NA
Montpellier,422,45,3,NAM,Europe,47.71235,-79.82821,4.07459,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,2.478632331,NA,-1.925157883,-0.547776464,-2.544509147,-0.474698298,-0.479378136,-0.535129889,NA,NA,NA,NA
Montpellier,236,45,4,NAM,Europe,47.71235,-79.82821,4.07459,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,2.478632331,NA,-1.925157883,-0.547776464,-2.544509147,-0.474698298,-0.479378136,-0.535129889,NA,NA,NA,NA
Montpellier,198,45,5,NAM,Europe,47.71235,-79.82821,4.07459,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,2.478632331,NA,-1.925157883,-0.547776464,-2.544509147,-0.474698298,-0.479378136,-0.535129889,NA,NA,NA,NA
Montpellier,215,46,1,NAM,Europe,48.43097,-80.32669,4.79321,Acli,Acyanogenic,Ac,li,1,102.35,0.037637337,45.66666667,0,0,0,0,2.705480658,NA,-2.189409215,-0.719307779,-2.859223135,-0.400839243,-0.364111258,-0.404853128,0.293402112,0.839492317,NA,NA
Montpellier,153,46,2,NAM,Europe,48.43097,-80.32669,4.79321,Acli,Acyanogenic,Ac,li,1,735.96,0.056262152,35.4,1,1,130,1.6332,2.705480658,NA,-2.189409215,-0.719307779,-2.859223135,-0.400839243,-0.364111258,-0.404853128,2.109743218,1.254914617,0.60923501,0.55630121
Montpellier,209,46,3,NAM,Europe,48.43097,-80.32669,4.79321,Acli,Acyanogenic,Ac,li,1,358.31,0.034720129,16.46666667,1,1,101,2.2519,2.705480658,NA,-2.189409215,-0.719307779,-2.859223135,-0.400839243,-0.364111258,-0.404853128,1.027151058,0.77442465,0.473328739,0.767043041
Montpellier,238,46,4,NAM,Europe,48.43097,-80.32669,4.79321,acli,Acyanogenic,ac,li,0,NA,NA,NA,0,0,0,0,2.705480658,NA,-2.189409215,-0.719307779,-2.859223135,-0.400839243,-0.364111258,-0.404853128,NA,NA,NA,NA
Montpellier,298,46,5,NAM,Europe,48.43097,-80.32669,4.79321,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,2.705480658,NA,-2.189409215,-0.719307779,-2.859223135,-0.400839243,-0.364111258,-0.404853128,NA,NA,NA,NA
Montpellier,96,47,1,NAM,Europe,49.07485,-81.02081,5.43709,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,2.745550824,NA,-2.287348475,-0.743811854,-2.996055349,-0.203881765,-0.047127343,-0.274576367,NA,NA,NA,NA
Montpellier,329,47,2,NAM,Europe,49.07485,-81.02081,5.43709,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,2.745550824,NA,-2.287348475,-0.743811854,-2.996055349,-0.203881765,-0.047127343,-0.274576367,NA,NA,NA,NA
Montpellier,118,47,3,NAM,Europe,49.07485,-81.02081,5.43709,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,2.745550824,NA,-2.287348475,-0.743811854,-2.996055349,-0.203881765,-0.047127343,-0.274576367,NA,NA,NA,NA
Montpellier,251,47,4,NAM,Europe,49.07485,-81.02081,5.43709,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,2.745550824,NA,-2.287348475,-0.743811854,-2.996055349,-0.203881765,-0.047127343,-0.274576367,NA,NA,NA,NA
Montpellier,201,47,5,NAM,Europe,49.07485,-81.02081,5.43709,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,2.745550824,NA,-2.287348475,-0.743811854,-2.996055349,-0.203881765,-0.047127343,-0.274576367,NA,NA,NA,NA
Montpellier,415,48,1,NAM,Europe,51.2694,-80.64434,7.63164,NA,NA,NA,NA,1,548.47,0.047677888,19.46666667,1,1,3,0.1335,3.236815185,NA,-2.529424866,-1.037865404,-3.187620396,-0.902465321,-0.306477819,-1.403641627,1.572274122,1.063444544,0.014059269,0.045472821
Montpellier,59,48,2,NAM,Europe,51.2694,-80.64434,7.63164,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.236815185,NA,-2.529424866,-1.037865404,-3.187620396,-0.902465321,-0.306477819,-1.403641627,NA,NA,NA,NA
Montpellier,318,48,3,NAM,Europe,51.2694,-80.64434,7.63164,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.236815185,NA,-2.529424866,-1.037865404,-3.187620396,-0.902465321,-0.306477819,-1.403641627,NA,NA,NA,NA
Montpellier,19,48,4,NAM,Europe,51.2694,-80.64434,7.63164,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.236815185,NA,-2.529424866,-1.037865404,-3.187620396,-0.902465321,-0.306477819,-1.403641627,NA,NA,NA,NA
Montpellier,386,48,5,NAM,Europe,51.2694,-80.64434,7.63164,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.236815185,NA,-2.529424866,-1.037865404,-3.187620396,-0.902465321,-0.306477819,-1.403641627,NA,NA,NA,NA
Montpellier,134,50,1,NAM,Europe,51.28563,-80.62347,7.64787,AcLi,Cyanogenic,Ac,Li,1,164.12,0.046185382,28.26666667,1,1,27,0.1672,3.245158279,NA,-2.531272782,-1.062369944,-3.187620396,-0.908620243,-0.306477819,-1.403641627,0.470475375,1.030154534,0.126533425,0.056951728
Montpellier,467,50,2,NAM,Europe,51.28563,-80.62347,7.64787,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.245158279,NA,-2.531272782,-1.062369944,-3.187620396,-0.908620243,-0.306477819,-1.403641627,NA,NA,NA,NA
Montpellier,213,50,3,NAM,Europe,51.28563,-80.62347,7.64787,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.245158279,NA,-2.531272782,-1.062369944,-3.187620396,-0.908620243,-0.306477819,-1.403641627,NA,NA,NA,NA
Montpellier,119,50,4,NAM,Europe,51.28563,-80.62347,7.64787,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.245158279,NA,-2.531272782,-1.062369944,-3.187620396,-0.908620243,-0.306477819,-1.403641627,NA,NA,NA,NA
Montpellier,10,50,5,NAM,Europe,51.28563,-80.62347,7.64787,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,3.245158279,NA,-2.531272782,-1.062369944,-3.187620396,-0.908620243,-0.306477819,-1.403641627,NA,NA,NA,NA
Montpellier,85,56,1,EUR,Europe,37.16702,-3.59729,-6.47074,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0.882744369,NA,1.108188591,1.804650073,0.84892985,-1.748766987,-1.516780039,-2.228727779,NA,NA,NA,NA
Montpellier,435,56,2,EUR,Europe,37.16702,-3.59729,-6.47074,AcLi,Cyanogenic,Ac,Li,1,624.23,0.048540031,36.6,1,1,284,5.19,0.882744369,NA,1.108188591,1.804650073,0.84892985,-1.748766987,-1.516780039,-2.228727779,1.789451884,1.082674449,1.330944176,1.767819789
Montpellier,399,56,3,EUR,Europe,37.16702,-3.59729,-6.47074,AcLi,Cyanogenic,Ac,Li,1,3879.21,0.036610535,35.2,1,1,1483,58.5148,0.882744369,NA,1.108188591,1.804650073,0.84892985,-1.748766987,-1.516780039,-2.228727779,11.12035571,0.81658973,6.949965541,19.9313336
Montpellier,265,56,4,EUR,Europe,37.16702,-3.59729,-6.47074,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0.882744369,NA,1.108188591,1.804650073,0.84892985,-1.748766987,-1.516780039,-2.228727779,NA,NA,NA,NA
Montpellier,429,56,5,EUR,Europe,37.16702,-3.59729,-6.47074,AcLi,Cyanogenic,Ac,Li,1,1150.63,0.062107614,12.13333333,1,1,526,9.8254,0.882744369,NA,1.108188591,1.804650073,0.84892985,-1.748766987,-1.516780039,-2.228727779,3.298458936,1.385296329,2.46505858,3.346731514
Montpellier,185,57,1,EUR,Europe,37.15517,-3.60442,-6.48259,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0.881213971,NA,1.116504063,1.804650073,0.84892985,-1.745689526,-1.516780039,-2.228727779,NA,NA,NA,NA
Montpellier,432,57,2,EUR,Europe,37.15517,-3.60442,-6.48259,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0.881213971,NA,1.116504063,1.804650073,0.84892985,-1.745689526,-1.516780039,-2.228727779,NA,NA,NA,NA
Montpellier,377,57,3,EUR,Europe,37.15517,-3.60442,-6.48259,NA,NA,NA,NA,0,0.83,NA,NA,0,0,0,0,0.881213971,NA,1.116504063,1.804650073,0.84892985,-1.745689526,-1.516780039,-2.228727779,0.002379323,NA,NA,NA
Montpellier,450,57,4,EUR,Europe,37.15517,-3.60442,-6.48259,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0.881213971,NA,1.116504063,1.804650073,0.84892985,-1.745689526,-1.516780039,-2.228727779,NA,NA,NA,NA
Montpellier,75,57,5,EUR,Europe,37.15517,-3.60442,-6.48259,AcLi,Cyanogenic,Ac,Li,1,259.37,0.059401924,42.26666667,1,1,124,1.6858,0.881213971,NA,1.116504063,1.804650073,0.84892985,-1.745689526,-1.516780039,-2.228727779,0.743524238,1.324946524,0.581116471,0.574217842
Montpellier,367,58,1,EUR,Europe,37.16437,-3.60014,-6.47339,AcLi,Cyanogenic,Ac,Li,1,728.27,0.053784407,17.93333333,1,1,80,1.5503,0.882394933,NA,1.133135436,1.804650073,0.862613091,-1.751844447,-1.516780039,-2.228727779,2.087698643,1.199649073,0.374913853,0.52806378
Montpellier,427,58,2,EUR,Europe,37.16437,-3.60014,-6.47339,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0.882394933,NA,1.133135436,1.804650073,0.862613091,-1.751844447,-1.516780039,-2.228727779,NA,NA,NA,NA
Montpellier,76,58,3,EUR,Europe,37.16437,-3.60014,-6.47339,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0.882394933,NA,1.133135436,1.804650073,0.862613091,-1.751844447,-1.516780039,-2.228727779,NA,NA,NA,NA
Montpellier,411,58,4,EUR,Europe,37.16437,-3.60014,-6.47339,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0.882394933,NA,1.133135436,1.804650073,0.862613091,-1.751844447,-1.516780039,-2.228727779,NA,NA,NA,NA
Montpellier,165,58,5,EUR,Europe,37.16437,-3.60014,-6.47339,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0.882394933,NA,1.133135436,1.804650073,0.862613091,-1.751844447,-1.516780039,-2.228727779,NA,NA,NA,NA
Montpellier,68,59,1,EUR,Europe,40.979558,-5.666703,-2.658202,NA,NA,NA,NA,0,0.26,NA,NA,0,0,0,0,0.751309401,NA,0.24336596,0.628436806,0.506849328,-1.268683133,-1.055712527,-1.751046323,0.00074533,NA,NA,NA
Montpellier,92,59,2,EUR,Europe,40.979558,-5.666703,-2.658202,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0.751309401,NA,0.24336596,0.628436806,0.506849328,-1.268683133,-1.055712527,-1.751046323,NA,NA,NA,NA
Montpellier,385,59,3,EUR,Europe,40.979558,-5.666703,-2.658202,Acli,Acyanogenic,Ac,li,1,1329.02,0.050356645,30.13333333,1,1,992,18.0178,0.751309401,NA,0.24336596,0.628436806,0.506849328,-1.268683133,-1.055712527,-1.751046323,3.809841474,1.123193615,4.648931771,6.137229941
Montpellier,71,59,4,EUR,Europe,40.979558,-5.666703,-2.658202,AcLi,Cyanogenic,Ac,Li,1,1273.3,0.045272333,5.733333333,1,1,892,14.0957,0.751309401,NA,0.24336596,0.628436806,0.506849328,-1.268683133,-1.055712527,-1.751046323,3.650111472,1.009789182,4.180289456,4.801282736
Montpellier,221,59,5,EUR,Europe,40.979558,-5.666703,-2.658202,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0.751309401,NA,0.24336596,0.628436806,0.506849328,-1.268683133,-1.055712527,-1.751046323,NA,NA,NA,NA
Montpellier,228,61,1,EUR,Europe,43.34161,-8.40688,-0.29615,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0.909332021,NA,0.735834428,-0.817325474,1.437308395,0.211575416,0.817374242,-1.012811345,NA,NA,NA,NA
Montpellier,8,61,2,EUR,Europe,43.34161,-8.40688,-0.29615,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0.909332021,NA,0.735834428,-0.817325474,1.437308395,0.211575416,0.817374242,-1.012811345,NA,NA,NA,NA
Montpellier,424,61,3,EUR,Europe,43.34161,-8.40688,-0.29615,AcLi,Cyanogenic,Ac,Li,1,843.02,0.056880978,10.4,1,1,106,3.196,0.909332021,NA,0.735834428,-0.817325474,1.437308395,0.211575416,0.817374242,-1.012811345,2.416647273,1.268717391,0.496760855,1.088622745
Montpellier,398,61,4,EUR,Europe,43.34161,-8.40688,-0.29615,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0.909332021,NA,0.735834428,-0.817325474,1.437308395,0.211575416,0.817374242,-1.012811345,NA,NA,NA,NA
Montpellier,295,61,5,EUR,Europe,43.34161,-8.40688,-0.29615,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0.909332021,NA,0.735834428,-0.817325474,1.437308395,0.211575416,0.817374242,-1.012811345,NA,NA,NA,NA
Montpellier,324,62,1,EUR,Europe,43.307686,-1.954925,-0.330074,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.845245314,NA,0.745074057,-0.523271924,1.191010384,0.876306906,1.076724718,0.46365861,NA,NA,NA,NA
Montpellier,175,62,2,EUR,Europe,43.307686,-1.954925,-0.330074,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.845245314,NA,0.745074057,-0.523271924,1.191010384,0.876306906,1.076724718,0.46365861,NA,NA,NA,NA
Montpellier,2,62,3,EUR,Europe,43.307686,-1.954925,-0.330074,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.845245314,NA,0.745074057,-0.523271924,1.191010384,0.876306906,1.076724718,0.46365861,NA,NA,NA,NA
Montpellier,141,62,4,EUR,Europe,43.307686,-1.954925,-0.330074,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.845245314,NA,0.745074057,-0.523271924,1.191010384,0.876306906,1.076724718,0.46365861,NA,NA,NA,NA
Montpellier,162,62,5,EUR,Europe,43.307686,-1.954925,-0.330074,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.845245314,NA,0.745074057,-0.523271924,1.191010384,0.876306906,1.076724718,0.46365861,NA,NA,NA,NA
Montpellier,383,65,1,EUR,Europe,46.15841,-1.15838,2.52065,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0.427617563,NA,0.440168688,-0.498767384,0.985762063,-0.610106564,-0.421744697,-0.839108997,NA,NA,NA,NA
Montpellier,11,65,2,EUR,Europe,46.15841,-1.15838,2.52065,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0.427617563,NA,0.440168688,-0.498767384,0.985762063,-0.610106564,-0.421744697,-0.839108997,NA,NA,NA,NA
Montpellier,64,65,3,EUR,Europe,46.15841,-1.15838,2.52065,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0.427617563,NA,0.440168688,-0.498767384,0.985762063,-0.610106564,-0.421744697,-0.839108997,NA,NA,NA,NA
Montpellier,307,65,4,EUR,Europe,46.15841,-1.15838,2.52065,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0.427617563,NA,0.440168688,-0.498767384,0.985762063,-0.610106564,-0.421744697,-0.839108997,NA,NA,NA,NA
Montpellier,51,65,5,EUR,Europe,46.15841,-1.15838,2.52065,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0.427617563,NA,0.440168688,-0.498767384,0.985762063,-0.610106564,-0.421744697,-0.839108997,NA,NA,NA,NA
Montpellier,425,66,1,EUR,Europe,47.99512,-4.0554,4.35736,NA,NA,NA,NA,0,0.05,NA,NA,0,0,0,0,1.013908922,NA,0.211027584,-1.135883099,1.081544652,0.190033192,0.702107364,-0.404853128,0.000143333,NA,NA,NA
Montpellier,199,66,2,EUR,Europe,47.99512,-4.0554,4.35736,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.013908922,NA,0.211027584,-1.135883099,1.081544652,0.190033192,0.702107364,-0.404853128,NA,NA,NA,NA
Montpellier,4,66,3,EUR,Europe,47.99512,-4.0554,4.35736,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.013908922,NA,0.211027584,-1.135883099,1.081544652,0.190033192,0.702107364,-0.404853128,NA,NA,NA,NA
